ciudad;conglomerado;panelm;vivienda;hogar;periodo;mes;id_vivienda;id_consumo;Fecha;Id_persona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;901901;57;1;1;2024;5;1277;20249019015711;5/1/2024;202459019015711;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;901901;57;4;1;2024;5;1278;20249019015741;5/1/2024;202459019015741;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;901901;57;5;1;2024;5;1279;20249019015751;5/1/2024;202459019015751;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;901901;57;6;1;2024;5;1280;20249019015761;5/1/2024;202459019015761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;901901;57;7;1;2024;5;1281;20249019015771;5/1/2024;202459019015771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;901901;57;9;1;2024;5;1282;20249019015791;5/1/2024;202459019015791;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902302;60;1;1;2024;6;1283;20249023026011;6/1/2024;202469023026011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902302;60;2;1;2024;6;1284;20249023026021;6/1/2024;202469023026021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902302;60;3;1;2024;6;1285;20249023026031;6/1/2024;202469023026031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902302;60;4;1;2024;6;1286;20249023026041;6/1/2024;202469023026041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902302;60;5;1;2024;6;1287;20249023026051;6/1/2024;202469023026051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902302;60;6;1;2024;6;1288;20249023026061;6/1/2024;202469023026061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902302;60;7;1;2024;6;1289;20249023026071;6/1/2024;202469023026071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902401;42;1;1;2024;6;1290;20249024014211;6/1/2024;202469024014211;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902401;42;2;1;2024;6;1291;20249024014221;6/1/2024;202469024014221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902401;42;3;1;2024;6;1292;20249024014231;6/1/2024;202469024014231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902401;42;4;1;2024;6;1293;20249024014241;6/1/2024;202469024014241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902401;42;5;1;2024;6;1294;20249024014251;6/1/2024;202469024014251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902401;42;6;1;2024;6;1295;20249024014261;6/1/2024;202469024014261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902401;42;7;1;2024;6;1296;20249024014271;6/1/2024;202469024014271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902501;45;1;1;2024;5;1297;20249025014511;5/1/2024;202459025014511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902501;45;2;1;2024;5;1298;20249025014521;5/1/2024;202459025014521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902501;45;3;1;2024;5;1299;20249025014531;5/1/2024;202459025014531;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902501;45;4;1;2024;5;1300;20249025014541;5/1/2024;202459025014541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902501;45;5;1;2024;5;1301;20249025014551;5/1/2024;202459025014551;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902501;45;6;1;2024;5;1302;20249025014561;5/1/2024;202459025014561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902501;45;7;1;2024;5;1303;20249025014571;5/1/2024;202459025014571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902502;54;1;1;2024;4;1304;20249025025411;4/1/2024;202449025025411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902502;54;2;1;2024;4;1305;20249025025421;4/1/2024;202449025025421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902502;54;3;1;2024;4;1306;20249025025431;4/1/2024;202449025025431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902502;54;5;1;2024;4;1307;20249025025451;4/1/2024;202449025025451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902502;54;6;1;2024;4;1308;20249025025461;4/1/2024;202449025025461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902502;54;7;1;2024;4;1309;20249025025471;4/1/2024;202449025025471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902502;54;8;1;2024;4;1311;20249025025481;4/1/2024;202449025025481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902503;49;1;1;2024;6;1312;20249025034911;6/1/2024;202469025034911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902503;49;2;1;2024;6;1313;20249025034921;6/1/2024;202469025034921;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902503;49;3;1;2024;6;1314;20249025034931;6/1/2024;202469025034931;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902503;49;4;1;2024;6;1315;20249025034941;6/1/2024;202469025034941;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902503;49;5;1;2024;6;1316;20249025034951;6/1/2024;202469025034951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902503;49;6;1;2024;6;1317;20249025034961;6/1/2024;202469025034961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902503;49;7;1;2024;6;1318;20249025034971;6/1/2024;202469025034971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902602;56;1;1;2024;5;1319;20249026025611;5/1/2024;202459026025611;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902602;56;2;1;2024;5;1320;20249026025621;5/1/2024;202459026025621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902602;56;3;1;2024;5;1321;20249026025631;5/1/2024;202459026025631;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902602;56;4;1;2024;5;1322;20249026025641;5/1/2024;202459026025641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902602;56;5;1;2024;5;1323;20249026025651;5/1/2024;202459026025651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902602;56;6;1;2024;5;1324;20249026025661;5/1/2024;202459026025661;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902602;56;7;1;2024;5;1325;20249026025671;5/1/2024;202459026025671;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;106;56;1;1;2024;2;8396;20241065611;2/1/2024;202421065611;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;106;56;3;1;2024;2;8397;20241065631;2/1/2024;202421065631;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;106;56;4;1;2024;2;8398;20241065641;2/1/2024;202421065641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;106;56;5;1;2024;2;8399;20241065651;2/1/2024;202421065651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;106;56;7;1;2024;2;8400;20241065671;2/1/2024;202421065671;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;106;56;8;1;2024;2;8401;20241065681;2/1/2024;202421065681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;107;51;1;1;2024;3;8402;20241075111;3/1/2024;202431075111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;107;51;2;1;2024;3;8403;20241075121;3/1/2024;202431075121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;107;51;3;1;2024;3;8404;20241075131;3/1/2024;202431075131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;107;51;4;1;2024;3;8405;20241075141;3/1/2024;202431075141;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;107;51;5;1;2024;3;8406;20241075151;3/1/2024;202431075151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;107;51;6;1;2024;3;8407;20241075161;3/1/2024;202431075161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;107;51;7;1;2024;3;8408;20241075171;3/1/2024;202431075171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902;53;1;1;2024;1;8409;20249025311;1/1/2024;202419025311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902;53;2;1;2024;1;8410;20249025321;1/1/2024;202419025321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902;53;3;1;2024;1;8411;20249025331;1/1/2024;202419025331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902;53;4;1;2024;1;8412;20249025341;1/1/2024;202419025341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902;53;5;1;2024;1;8413;20249025351;1/1/2024;202419025351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902;53;6;1;2024;1;8414;20249025361;1/1/2024;202419025361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902;53;7;1;2024;1;8415;20249025371;1/1/2024;202419025371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;1802;31;1;1;2024;2;8416;202418023111;2/1/2024;2024218023111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;1802;31;2;1;2024;2;8417;202418023121;2/1/2024;2024218023121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;1802;31;3;1;2024;2;8418;202418023131;2/1/2024;2024218023131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;1802;31;4;1;2024;2;8419;202418023141;2/1/2024;2024218023141;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;1802;31;5;1;2024;2;8420;202418023151;2/1/2024;2024218023151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;1802;31;6;1;2024;2;8421;202418023161;2/1/2024;2024218023161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;1802;31;7;1;2024;2;8422;202418023171;2/1/2024;2024218023171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;1903;53;2;1;2024;1;8423;202419035321;1/1/2024;2024119035321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;1903;53;3;1;2024;1;8424;202419035331;1/1/2024;2024119035331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;1903;53;4;1;2024;1;8425;202419035341;1/1/2024;2024119035341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;1903;53;5;1;2024;1;8426;202419035351;1/1/2024;2024119035351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;1903;53;7;1;2024;1;8427;202419035371;1/1/2024;2024119035371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;1903;53;8;1;2024;1;8428;202419035381;1/1/2024;2024119035381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;2203;40;1;1;2024;1;8429;202422034011;1/1/2024;2024122034011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;2203;40;2;1;2024;1;8430;202422034021;1/1/2024;2024122034021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;2203;40;3;1;2024;1;8431;202422034031;1/1/2024;2024122034031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;2203;40;4;1;2024;1;8432;202422034041;1/1/2024;2024122034041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;2203;40;5;1;2024;1;8433;202422034051;1/1/2024;2024122034051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;2203;40;6;1;2024;1;8434;202422034061;1/1/2024;2024122034061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;2203;40;7;1;2024;1;8436;202422034071;1/1/2024;2024122034071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;2301;59;2;1;2024;3;8437;202423015921;3/1/2024;2024323015921;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;2301;59;3;1;2024;3;8438;202423015931;3/1/2024;2024323015931;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;2301;59;4;1;2024;3;8439;202423015941;3/1/2024;2024323015941;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;2301;59;5;1;2024;3;8440;202423015951;3/1/2024;2024323015951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;2301;59;7;1;2024;3;8441;202423015971;3/1/2024;2024323015971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;2301;59;8;1;2024;3;8442;202423015981;3/1/2024;2024323015981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;2301;59;10;1;2024;3;8443;2024230159101;3/1/2024;20243230159101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;900103;31;1;1;2024;2;8444;20249001033111;2/1/2024;202429001033111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;900103;31;2;1;2024;2;8445;20249001033121;2/1/2024;202429001033121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;900103;31;3;1;2024;2;8446;20249001033131;2/1/2024;202429001033131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;900103;31;4;1;2024;2;8447;20249001033141;2/1/2024;202429001033141;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;900103;31;5;1;2024;2;8448;20249001033151;2/1/2024;202429001033151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;900103;31;6;1;2024;2;8449;20249001033161;2/1/2024;202429001033161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;900103;31;7;1;2024;2;8450;20249001033171;2/1/2024;202429001033171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;900201;28;1;1;2024;1;8451;20249002012811;1/1/2024;202419002012811;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;900201;28;2;1;2024;1;8452;20249002012821;1/1/2024;202419002012821;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;900201;28;3;1;2024;1;8453;20249002012831;1/1/2024;202419002012831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;900201;28;4;1;2024;1;8454;20249002012841;1/1/2024;202419002012841;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;900201;28;5;1;2024;1;8455;20249002012851;1/1/2024;202419002012851;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;900201;28;6;1;2024;1;8456;20249002012861;1/1/2024;202419002012861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;900201;28;7;1;2024;1;8457;20249002012871;1/1/2024;202419002012871;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;900301;51;1;1;2024;3;8458;20249003015111;3/1/2024;202439003015111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;900301;51;2;1;2024;3;8459;20249003015121;3/1/2024;202439003015121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;900301;51;3;1;2024;3;8460;20249003015131;3/1/2024;202439003015131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;900301;51;4;1;2024;3;8461;20249003015141;3/1/2024;202439003015141;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;900301;51;5;1;2024;3;8462;20249003015151;3/1/2024;202439003015151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;900301;51;6;1;2024;3;8463;20249003015161;3/1/2024;202439003015161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;900301;51;7;1;2024;3;8464;20249003015171;3/1/2024;202439003015171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;900901;53;1;1;2024;1;8465;20249009015311;1/1/2024;202419009015311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;900901;53;2;1;2024;1;8466;20249009015321;1/1/2024;202419009015321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;900901;53;3;1;2024;1;8467;20249009015331;1/1/2024;202419009015331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;900901;53;4;1;2024;1;8468;20249009015341;1/1/2024;202419009015341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;900901;53;5;1;2024;1;8469;20249009015351;1/1/2024;202419009015351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;900901;53;6;1;2024;1;8470;20249009015361;1/1/2024;202419009015361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;900901;53;9;1;2024;1;8471;20249009015391;1/1/2024;202419009015391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;901501;56;1;1;2024;2;8472;20249015015611;2/1/2024;202429015015611;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;901501;56;2;1;2024;2;8473;20249015015621;2/1/2024;202429015015621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;901501;56;4;1;2024;2;8474;20249015015641;2/1/2024;202429015015641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;901501;56;5;1;2024;2;8475;20249015015651;2/1/2024;202429015015651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;901501;56;6;1;2024;2;8476;20249015015661;2/1/2024;202429015015661;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;901501;56;7;1;2024;2;8477;20249015015671;2/1/2024;202429015015671;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;901501;56;8;1;2024;2;8478;20249015015681;2/1/2024;202429015015681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;901901;47;1;1;2024;2;8479;20249019014711;2/1/2024;202429019014711;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;901901;47;2;1;2024;2;8480;20249019014721;2/1/2024;202429019014721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;901901;47;3;1;2024;2;8481;20249019014731;2/1/2024;202429019014731;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;901901;47;4;1;2024;2;8482;20249019014741;2/1/2024;202429019014741;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;901901;47;5;1;2024;2;8483;20249019014751;2/1/2024;202429019014751;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;901901;47;6;1;2024;2;8484;20249019014761;2/1/2024;202429019014761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;901901;47;7;1;2024;2;8485;20249019014771;2/1/2024;202429019014771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902302;51;1;1;2024;3;8486;20249023025111;3/1/2024;202439023025111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902302;51;2;1;2024;3;8487;20249023025121;3/1/2024;202439023025121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902302;51;3;1;2024;3;8488;20249023025131;3/1/2024;202439023025131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902302;51;4;1;2024;3;8489;20249023025141;3/1/2024;202439023025141;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902302;51;5;1;2024;3;8490;20249023025151;3/1/2024;202439023025151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902302;51;6;1;2024;3;8491;20249023025161;3/1/2024;202439023025161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902302;51;7;1;2024;3;8492;20249023025171;3/1/2024;202439023025171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902401;42;1;1;2024;3;8493;20249024014211;3/1/2024;202439024014211;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902401;42;2;1;2024;3;8494;20249024014221;3/1/2024;202439024014221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902401;42;3;1;2024;3;8495;20249024014231;3/1/2024;202439024014231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902401;42;4;1;2024;3;8496;20249024014241;3/1/2024;202439024014241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902401;42;5;1;2024;3;8497;20249024014251;3/1/2024;202439024014251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902401;42;6;1;2024;3;8498;20249024014261;3/1/2024;202439024014261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902401;42;7;1;2024;3;8499;20249024014271;3/1/2024;202439024014271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902501;31;1;1;2024;2;8500;20249025013111;2/1/2024;202429025013111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902501;31;2;1;2024;2;8501;20249025013121;2/1/2024;202429025013121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902501;31;3;1;2024;2;8502;20249025013131;2/1/2024;202429025013131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902501;31;4;1;2024;2;8503;20249025013141;2/1/2024;202429025013141;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902501;31;5;1;2024;2;8504;20249025013151;2/1/2024;202429025013151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902501;31;6;1;2024;2;8505;20249025013161;2/1/2024;202429025013161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902501;31;7;1;2024;2;8506;20249025013171;2/1/2024;202429025013171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902502;40;1;1;2024;1;8507;20249025024011;1/1/2024;202419025024011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902502;40;2;1;2024;1;8508;20249025024021;1/1/2024;202419025024021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902502;40;3;1;2024;1;8509;20249025024031;1/1/2024;202419025024031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240152;902502;40;4;1;2024;1;8510;20249025024041;1/1/2024;202419025024041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
